id,name,movietitle,dialogues,budget,source
2,Aragog,Harry Potter and the Chamber of Secrets,They're headed to the Dark Forest! Why spiders! Why couldn't it be follow the butterflies?вЂќ,"$100,000,000 ",denum
3,Forest Fugitives,Harry Potter and the Deathly Hallows Part 1,"We've all made sacrifices, Harry.","$200,000,000 ",denum
1,Spider Attack,Harry Potter and the Chamber of Secrets,Come on! Pull!,"$100,000,000 ",denum
3,Writing on the Wall,Harry Potter and the Chamber of Secrets,Harry!,"$100,000,000 ",denum
4,"Preserve, Perfect and Prune",Harry Potter and the Order of the Phoenix,"Additionally, we have Professor Umbridge, who has kindly agreed to fill the post of Defense Against the Dark Arts--","$150,000,000 ",denum
1,"Truly Seen, Truly Free",Harry Potter and the Prisoner of Azkaban,You see Sirius talking to me there? He's asking me to come live with him.,"$130,000,000 ",denum
2,Through the Trapdoor,Harry Potter and the Philosopher's Stone,Hermione!!,"$125,000,000 ",denum
2,Through the Trapdoor,Harry Potter and the Philosopher's Stone,"Speak for yourself. All right there, Harry?","$125,000,000 ",denum
22,Dark Lord Ascending,Harry Potter and the Deathly Hallows Part 1,"My lord, if I might, I'd like to volunteer myself for this task. I'd like to kill the boy.","$200,000,000 ",denum
3,Professor Umbridge's Class,Harry Potter and the Order of the Phoenix,"No, but-","$150,000,000 ",denum
29,Welcome and Warning,Harry Potter and the Prisoner of Azkaban,I think we have a winner.,"$130,000,000 ",denum
4,Saving Lives,Harry Potter and the Prisoner of Azkaban,Professor Dippet had that ling planted when he was headmaster.,"$130,000,000 ",denum
2,Exit the Dragon,Harry Potter and the Deathly Hallows Part 2,'Fraid he's right. One problem: Snape's Headmaster now. We can't just walk in the front door.,"$250,000,000 ",denum
21,Car Rescue,Harry Potter and the Chamber of Secrets,You're never going back to that school. You're never going to see those freaky friends of yours again. Never!,"$100,000,000 ",denum
1,Flight of the Fat Lady,Harry Potter and the Prisoner of Azkaban,The most haunted building in Britain. Yeah I know. What's going on?,"$130,000,000 ",denum
1,Dudley Demented,Harry Potter and the Order of the Phoenix,Because I used magic to save his,"$150,000,000 ",denum
26,The Burrow,Harry Potter and the Chamber of Secrets,Arthur!,"$100,000,000 ",denum
1,Detention With Dolores,Harry Potter and the Order of the Phoenix,"Don't worry, Hermione, I wrote it in code. Anyway, I figured I need to tell someone about Umbridge. My scar hurt again last night in detention.","$150,000,000 ",denum
3,Parting Ways,Harry Potter and the Goblet of Fire,No.,"$150,000,000 ",denum
14,The Marauder's Map,Harry Potter and the Prisoner of Azkaban,We know. Don't worry. We'll get you there. We'll show you a quicker way. If you pipe down.,"$130,000,000 ",denum
1,The Three Brothers,Harry Potter and the Deathly Hallows Part 1,"Hello, Mr. Lovegood.  I'm Harry Potter.  We met a few months back?","$200,000,000 ",denum
24,Healing Powers,Harry Potter and the Chamber of Secrets,"Remarkable isn't it, how quickly the venom of the basilisk penetrates the body? I'd guess you have little more than a minute to live. You'll be with your dear Mudblood mother soon, Harry. Funny, the damage a silly little book can do especially in the hands of a silly, little girl. What are you doing? Stop! No! Ahhhh! Ahhhh! Ahhhh!","$100,000,000 ",denum
8,Perilous Potions,Harry Potter and the Half-Blood Prince,"Yes, well, water under the bridge as they say, correct?","$250,000,000 ",denum
36,Transforming Malfoy,Harry Potter and the Goblet of Fire,"Right. Hey listen, about the badges. I've asked them not to wear them.","$150,000,000 ",denum
7,I Hope He Finds Me,Harry Potter and the Prisoner of Azkaban,"Yes, little lump of a boy. Always trailing after Sirius Black.","$130,000,000 ",denum
2,Mudbloods and Murmurs,Harry Potter and the Chamber of Secrets,It's disgusting.,"$100,000,000 ",denum
1,Finding the Diadem,Harry Potter and the Deathly Hallows Part 2,He's lied to many people --,"$250,000,000 ",denum
7,Not Expelled... Today,Harry Potter and the Chamber of Secrets,"Not today, Mr. Weasley. But, I must impress on both of you the seriousness of what you have done. I will be writing to your families tonight, and you will both receive detention.","$100,000,000 ",denum
10,Fiendfyre,Harry Potter and the Deathly Hallows Part 2,"I'm mad for her! Think it's about time I told her, seeing as there's a pretty good chance we'll both be dead by dawn!","$250,000,000 ",denum
2,Sacrifice Play,Harry Potter and the Philosopher's Stone,Ahhhh!,"$125,000,000 ",denum
1,Keeper of the Keys,Harry Potter and the Philosopher's Stone,Learned what?,"$125,000,000 ",denum
12,The Astronomy Tower,Harry Potter and the Half-Blood Prince,Who else is here?  I heard you talking.,"$250,000,000 ",denum
12,Harry and Ron Transformed,Harry Potter and the Chamber of Secrets,Reading?,"$100,000,000 ",denum
33,The Second Task,Harry Potter and the Goblet of Fire,Get him another towel.,"$150,000,000 ",denum
3,Place to Hide,Harry Potter and the Deathly Hallows Part 1,It's from your Mum.  To Sirius. Bathilda Bagshot...?,"$200,000,000 ",denum
15,Unquiet Escape,Harry Potter and the Order of the Phoenix,But what about Potter? He was the,"$150,000,000 ",denum
1,Ron and Hermione,Harry Potter and the Philosopher's Stone,"These aren't real chocolate frogs, are they?","$125,000,000 ",denum
35,Give Me Harry Potter,Harry Potter and the Deathly Hallows Part 2,Right away.,"$250,000,000 ",denum
1,Grawp,Harry Potter and the Order of the Phoenix,Are you sure you can't? Hagrid said it was important.,"$150,000,000 ",denum
1,The Yule Ball,Harry Potter and the Goblet of Fire,What?,"$150,000,000 ",denum
1,Out of the Fire,Harry Potter and the Order of the Phoenix,We've got to do something!,"$150,000,000 ",denum
1,Cursed Necklace,Harry Potter and the Half-Blood Prince,"Hello, sir.  Wonderful to see you.","$250,000,000 ",denum
19,The Burrow,Harry Potter and the Chamber of Secrets,"Yeah, Mum would never know.","$100,000,000 ",denum
1,Dreams and Suspicions,Harry Potter and the Goblet of Fire,I haven't stolen anything.,"$150,000,000 ",denum
26,The Order of the Phoenix,Harry Potter and the Order of the Phoenix,I only have Harry's best interests at heart.,"$150,000,000 ",denum
12,That's For My Father,Harry Potter and the Half-Blood Prince,"Didn't mummy ever tell you it's bad manners to eavesdrop, Potter? Petrificus Totalus!","$250,000,000 ",denum
2,An Unexpected Challenge,Harry Potter and the Goblet of Fire,Bloody hell.,"$150,000,000 ",denum
8,Perilous Potions,Harry Potter and the Half-Blood Prince,I've always cherished my students. They're my life...,"$250,000,000 ",denum
1,The Patronus,Harry Potter and the Prisoner of Azkaban,Expecto Patronum! Expecto... Expecto... Expect...,"$130,000,000 ",denum
9,Man With Two Faces,Harry Potter and the Philosopher's Stone,Let me speak to him.,"$125,000,000 ",denum
1,The Marauder's Map,Harry Potter and the Prisoner of Azkaban,Everyone?,"$130,000,000 ",denum
3,Theft of a Thief,Harry Potter and the Deathly Hallows Part 1,Stop lying!,"$200,000,000 ",denum
104,Bathilda's Secret,Harry Potter and the Deathly Hallows Part 1,You are Potter?,"$200,000,000 ",denum
2,Buckbeak,Harry Potter and the Prisoner of Azkaban,"That was wicked, Harry!","$130,000,000 ",denum
1,King's Cross,Harry Potter and the Deathly Hallows Part 2,"It's true, isn't it, sir? A bit of him lives in me, doesn't it?","$250,000,000 ",denum
33,The Pensieve,Harry Potter and the Goblet of Fire,What's that?,"$150,000,000 ",denum
1,The Patronus,Harry Potter and the Prisoner of Azkaban,"There's another. It's not... happy, exactly. Well, it is. It's the happiest I've ever felt... but it's complicated.","$130,000,000 ",denum
1,Clues Revealed,Harry Potter and the Deathly Hallows Part 1,Hermione...,"$200,000,000 ",denum
12,New Seeker,Harry Potter and the Philosopher's Stone,Up!,"$125,000,000 ",denum
14,Out of the Fire,Harry Potter and the Order of the Phoenix,That was worth it!,"$150,000,000 ",denum
2,Missing,Harry Potter and the Chamber of Secrets,"But if it kills by looking people in the eye, why is it no one's dead?","$100,000,000 ",denum
2,Missing,Harry Potter and the Chamber of Secrets,"And Mrs. Norris? I'm pretty sure she didn't have a camera or a mirror, Harry.","$100,000,000 ",denum
43,He's After You,Harry Potter and the Deathly Hallows Part 2,"There are rumored to be three: The Elder Wand, the Resurrection Stone and the Invisibility Cloak. It is said that to possess them all is to make oneself the Master of Death. But few truly believe such objects exist --","$250,000,000 ",denum
14,The Unforgivable Curses,Harry Potter and the Goblet of Fire,So?,"$150,000,000 ",denum
1,Mischief Managed,Harry Potter and the Prisoner of Azkaban,You've been sacked.,"$130,000,000 ",denum
1,Quidditch,Harry Potter and the Philosopher's Stone,What happened?,"$125,000,000 ",denum
9,Sword of Gryffindor,Harry Potter and the Deathly Hallows Part 1,I have seen your heart and it is mine...,"$200,000,000 ",denum
23,Dobby's Reward,Harry Potter and the Chamber of Secrets,Mine? I don't know what you're talking about.,"$100,000,000 ",denum
4,Unquiet Escape,Harry Potter and the Order of the Phoenix,"It's fine. Now listen to me, Harry. Keep studying Occlumency! Do everything Professor Snape tells you.","$150,000,000 ",denum
2,Norbert,Harry Potter and the Philosopher's Stone,I know what it means!,"$125,000,000 ",denum
35,Give Me Harry Potter,Harry Potter and the Deathly Hallows Part 2,"Oh. Sorry, mum.","$250,000,000 ",denum
22,The Department of Mysteries,Harry Potter and the Order of the Phoenix,Avada--,"$150,000,000 ",denum
1,Professor Trelawney's Prediction,Harry Potter and the Prisoner of Azkaban,No. Nothing.,"$130,000,000 ",denum
3,Gilderoy Lockhart,Harry Potter and the Chamber of Secrets,Immobulus!,"$100,000,000 ",denum
1,The Originals,Harry Potter and the Order of the Phoenix,"I think so, yeah.","$150,000,000 ",denum
17,The Pensieve,Harry Potter and the Goblet of Fire,I will not. In times like these the wizard world looks to its leaders for strength Dumbledore.,"$150,000,000 ",denum
2,Broken Ranks,Harry Potter and the Deathly Hallows Part 1,"Yeah, I thought I did too.","$200,000,000 ",denum
53,Snatchers Strike,Harry Potter and the Deathly Hallows Part 1,"Weasley, eh?  Wouldn't be related to that blood traitor Arthur Weasley, would you?","$200,000,000 ",denum
4,The Lost Prophecy,Harry Potter and the Order of the Phoenix,"Voldemort had an informant listening to my meeting with Professor Trelawney. Fortunately he was discovered before he could hear the entire prophesy. Voldemort had to act immediately, he didn't know the rest of the prophesy. All he knew was that he had to destroy the child who would grow to be a threat to his power.","$150,000,000 ",denum
1,Shell Cottage,Harry Potter and the Deathly Hallows Part 2,I need to talk to the goblin.,"$250,000,000 ",denum
22,Snape's Visitors,Harry Potter and the Half-Blood Prince,You must be joking.,"$250,000,000 ",denum
3,Witnesses to an Execution,Harry Potter and the Prisoner of Azkaban,I meant me!,"$130,000,000 ",denum
21,Aunt Marge's Big Mistake,Harry Potter and the Prisoner of Azkaban,St. Brutus'. It's a fine institution for hopeless cases.,"$130,000,000 ",denum
1,Fiendfyre,Harry Potter and the Deathly Hallows Part 2,No. He'll keep her close.,"$250,000,000 ",denum
4,Wizards Duel,Harry Potter and the Order of the Phoenix,Thank you...,"$150,000,000 ",denum
1,Nothing to Tell,Harry Potter and the Chamber of Secrets,"No, sir. Nothing.","$100,000,000 ",denum
1,Platform 9&¾,Harry Potter and the Philosopher's Stone,"Platform 9&ѕ? But, Hagrid, there must be a mistake. This says Platform 9&ѕ. There's no such thing...is there?","$125,000,000 ",denum
6,Give Me Harry Potter,Harry Potter and the Deathly Hallows Part 2,"For myself and a few select members of the staff this comes as little surprise. We have, for some time, considered Mr. Potter's return to Hogwarts to be not only possible but inevitable. Consequently, in the past several months and under my specific direction, exhaustive defensive strategies have been employed to defeat any attempt Mr. Potter might make to breach these walls. But know this. Should anyone -- student or staff -- attempt to aid Mr. Potter, that person will be punished in a manner consistent with the severity of their transgression. Rest assured: So long as I am Headmaster at Hogwarts, Harry Potter will never again step foot in this castle.","$250,000,000 ",denum
1,Dudley Demented,Harry Potter and the Order of the Phoenix,"Not so brave now, are you Duddykins? Now tell your little friends to go away.","$150,000,000 ",denum
2,What Could Be Safer?,Harry Potter and the Half-Blood Prince,You've a bit of...,"$250,000,000 ",denum
120,Alecto Carrow,Human,Slytherin,NULL,character
9,Not Over,Harry Potter and the Deathly Hallows Part 2,Nagini,"$250,000,000 ",denum
1,Out of the Fire,Harry Potter and the Order of the Phoenix,"Kreacher, where's Sirius?","$150,000,000 ",denum
3,Fight and Flight,Harry Potter and the Order of the Phoenix,"Oh, yes. It's very well hidden.","$150,000,000 ",denum
2,Chamber of Secrets,Harry Potter and the Chamber of Secrets,Is there anything you can do?,"$100,000,000 ",denum
21,The Seven Potters,Harry Potter and the Deathly Hallows Part 1,"Well, this is goodbye then, boy.","$200,000,000 ",denum
17,The Hearing,Harry Potter and the Order of the Phoenix,We haven't got time to-,"$150,000,000 ",denum
25,Fight and Flight,Harry Potter and the Order of the Phoenix,"I mean, they can fly, and they're","$150,000,000 ",denum
1,Give Me Harry Potter,Harry Potter and the Deathly Hallows Part 2,"Tell them how it was that night. Tell then how you looked him in the eye, a man who trusted you... and killed him. Tell them!","$250,000,000 ",denum
1,Dudley Demented,Harry Potter and the Order of the Phoenix,"""Expecto Patronum! '","$150,000,000 ",denum
26,Platform 9&¾,Harry Potter and the Philosopher's Stone,"Fred, you next.","$125,000,000 ",denum
1,Horcruxes,Harry Potter and the Half-Blood Prince,And the ring...?,"$250,000,000 ",denum
2,Polyjuice Potion,Harry Potter and the Chamber of Secrets,Uh Bloody hell.,"$100,000,000 ",denum
15,Professor Umbridge's Class,Harry Potter and the Order of the Phoenix,"Now, as I was saying before Mr. Potter interrupted with his antics, your Defense Against the Dark Arts education has been rather fragmented and disjointed in your past classes, hasn't it?","$150,000,000 ",denum
16,Death Eaters Attack,Harry Potter and the Half-Blood Prince,"Harry, no!","$250,000,000 ",denum
1,Aragog,Harry Potter and the Chamber of Secrets,Shush!,"$100,000,000 ",denum
1,Three-Headed Sentinel,Harry Potter and the Philosopher's Stone,It's locked!,"$125,000,000 ",denum
2,Occlumency,Harry Potter and the Order of the Phoenix,Harry! HARRY!,"$150,000,000 ",denum
3,Sectumsempra,Harry Potter and the Half-Blood Prince,Right.  Boggled...,"$250,000,000 ",denum
1,Platform 9&¾,Harry Potter and the Philosopher's Stone,"Excuse me, sir. Can you tell me where I might find Platform 9&ѕ?","$125,000,000 ",denum
118,In the Hog's Head,Harry Potter and the Order of the Phoenix,"I don't know...if it were found...I mean, Umbridge wouldn't like what we're doing...","$150,000,000 ",denum
